35317,17.440567,69.00265
35318,17.520067,69.0188
35337,18.486267,69.896867
35377,8.444633,63.825033
35417,14.75345,67.7382
35477,10.734183,64.549183
35497,5.192033,60.080767
35517,4.761117,60.695
35597,20.59435,69.912733
35617,14.2799,67.143983
35657,9.186467,63.635717
35677,15.125917,68.4885
35737,12.44435,65.441333
35777,12.157333,66.1008
35797,11.746417,65.008183
35817,14.388433,67.185567
35838,18.517617,69.822333
35877,11.723933,64.971633
35897,6.126617,60.130183
35957,24.488767,70.670583
35977,13.525907,66.557867
35997,21.88035,69.953867
36017,11.93045,65.88035
36037,12.851983,66.1336
36077,16.723383,68.936583
36099,25.32495,70.911617
36100,8.02235,63.494933
36117,15.359683,67.528
36118,15.400217,68.823767
36137,17.06575,68.853217
36138,10.246233,64.273017
36177,16.645133,68.911433
36178,21.282033,70.046133
36217,12.540533,65.748267
36257,19.583583,70.10555
36297,4.982833,61.391
36317,12.127967,65.546517
36337,12.469867,66.350267
36417,23.4353,70.756667
36457,11.569,65.203167
36497,16.09135,68.47665
36517,12.84965,66.5896
36617,11.195717,64.953317
36717,17.606183,69.468417
36737,14.71595,67.44185
36757,19.832183,69.936717
36797,19.931633,69.986917
36817,14.380617,67.382883
36877,8.408817,63.819683
36917,10.115417,64.210867
36937,16.906533,69.151367
37057,17.407817,68.90805
37077,12.6723,65.19105
37177,10.629017,64.769267
37197,8.476033,63.770083
37217,16.3452,68.925033
37237,22.694317,70.645333
37297,20.092167,70.0834
37357,17.994267,69.578367
37557,22.87385,70.245383
37717,9.339833,63.592167
37797,6.889433,62.379367
37857,12.071567,65.934283
38037,12.4032,65.5826
38057,12.339483,65.684967
38217,4.950517,61.016733
38277,10.424967,64.356583
38297,12.02305,66.031183
38517,12.73575,66.476117
38577,5.08115,61.14635
38677,12.7518,65.208867
38697,9.868733,63.980667
38757,14.34655,68.612983
38777,8.699267,63.647267
38797,8.591083,63.852733
38857,25.390833,71.0171
38877,25.81915,70.80725
38957,5.478617,59.194967
38997,8.447833,63.66275
39197,4.69375,60.99405
39217,8.207483,63.421917
39237,5.138433,61.483467
39377,5.06495,61.916333
39437,4.911383,61.707683
39477,5.953667,61.872217
39537,11.36595,64.683817
39577,5.21165,62.016467
39597,11.5664,65.252033
39617,7.79165,63.416633
39657,5.0683,61.806017
39777,14.585667,68.50135
39917,5.125833,61.798083
39937,6.78015,62.77625
39957,8.4714,63.873583
39997,14.032183,67.421667
40017,23.751883,70.511917
40037,5.8946,59.344617
40117,11.968417,65.161733
40118,15.42875,68.927833
40137,9.779517,63.937533
40297,5.05,61.506383
40357,23.340917,70.721517
40377,12.250167,65.211033
45000,22.020733,70.018767
45002,12.691067,66.578467
45004,15.198867,67.669283
45005,23.6761,70.580533
45010,15.269267,68.631083
45013,12.326,65.3103
45014,15.239067,67.752283
45016,12.66875,66.775567
45017,24.62945,70.874833
45023,13.055833,66.32025
45024,5.717267,59.21425
45025,23.241883,70.542083
45029,12.294183,66.243483
45032,11.443517,64.972983
45037,14.2901,67.174967
45038,6.165483,59.308733
45044,13.325183,66.53785
45046,11.633783,64.80155
45047,7.730117,62.716483
45049,16.333283,68.160867
45050,12.553983,65.834017
45058,6.977,62.318333
45060,16.783583,68.4208
45066,6.05955,60.249383
45068,13.469983,68.071417
45070,25.01295,70.8911
45072,5.092217,61.911667
45077,15.5878,67.98025
45078,5.271967,61.620333
45080,13.206917,66.581767
45081,12.252833,66.066717
45083,20.664617,69.98715
45087,7.594283,63.0603
45092,9.903667,64.093917
45099,16.2742,68.244567
45108,7.752267,63.302917
45117,10.7982,64.557883
45120,6.149567,60.097483
45122,6.180333,62.598233
45124,4.915,61.317833
45127,11.730767,65.035117
45129,8.156933,63.46975
45130,8.752917,63.185933
45134,6.816167,62.438817
45135,5.49525,62.229917
45140,13.10985,66.629683
45141,4.919617,59.3095
45142,17.743733,69.5802
45154,19.76845,70.051267
45155,6.645283,62.854533
45166,12.996967,66.282067
45167,7.645567,62.973417
45168,22.504417,70.49585
45173,13.355817,66.851417
45179,7.431167,62.662683
45198,10.565933,64.80645
45200,5.537517,61.923567
45206,4.8515,61.19315
45208,30.191417,70.54855
45210,4.8075,61.18445
45211,4.8148,61.193133
45215,24.085817,70.5756
45229,12.580733,66.66295
45230,22.369317,70.490383
45231,12.575617,66.550333
45233,16.899767,69.214667
45236,8.9278,63.75285
45239,9.3949,64.04855
45241,12.66755,66.317367
45243,6.69085,62.819417
45244,8.528333,63.82505
45249,13.887633,67.423067
45252,15.030333,68.482083
45256,12.2622,65.8114
45257,16.242183,67.912917
45260,8.595233,63.441117
45262,11.215917,65.0411
45264,25.650367,70.939883
45280,8.771833,63.827933
45282,12.14095,65.226733
